Date,Value,,,,,,,,,,,,,,,,,,,,,,,
01-01-2015,21.09,,,,,,,,,,,,,,,,,,,,,,,
01-02-2015,0,,,,,,,,,,,,,,,,,,,,,,,
01-03-2015,26.37,,,,,,,,,,,,,,,,,,,,,,,
01-04-2015,21.09,,,,,,,,,,,,,,,,,,,,,,,
01-05-2015,21.09,,,,,,,,,,,,,,,,,,,,,,,
01-06-2015,137.11,,,,,,,,,,,,,,,,,,,,,,,
01-07-2015,348.05,,,,,,,,,,,,,,,,,,,,,,,
01-08-2015,221.48,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015,100.2,,,,,,,,,,,,,,,,,,,,,,,
01-10-2015,5.27,,,,,,,,,,,,,,,,,,,,,,,
01-11-2015,0,,,,,,,,,,,,,,,,,,,,,,,
01-12-2015,0,,,,,,,,,,,,,,,,,,,,,,,
01-01-2016,15.82,,,,,,,,,,,,,,,,,,,,,,,
01-02-2016,5.27,,,,,,,,,,,,,,,,,,,,,,,
01-03-2016,10.55,,,,,,,,,,,,,,,,,,,,,,,
01-04-2016,0,,,,,,,,,,,,,,,,,,,,,,,
01-05-2016,58.01,,,,,,,,,,,,,,,,,,,,,,,
01-06-2016,68.55,,,,,,,,,,,,,,,,,,,,,,,
01-07-2016,300.59,,,,,,,,,,,,,,,,,,,,,,,
01-08-2016,179.3,,,,,,,,,,,,,,,,,,,,,,,
01-09-2016,326.95,,,,,,,,,,,,,,,,,,,,,,,
01-10-2016,58.01,,,,,,,,,,,,,,,,,,,,,,,
01-11-2016,0,,,,,,,,,,,,,,,,,,,,,,,
01-12-2016,0,,,,,,,,,,,,,,,,,,,,,,,
01-01-2017,0,,,,,,,,,,,,,,,,,,,,,,,
01-02-2017,0,,,,,,,,,,,,,,,,,,,,,,,
01-03-2017,5.27,,,,,,,,,,,,,,,,,,,,,,,
01-04-2017,0,,,,,,,,,,,,,,,,,,,,,,,
01-05-2017,31.64,,,,,,,,,,,,,,,,,,,,,,,
01-06-2017,63.28,,,,,,,,,,,,,,,,,,,,,,,
01-07-2017,416.6,,,,,,,,,,,,,,,,,,,,,,,
01-08-2017,279.49,,,,,,,,,,,,,,,,,,,,,,,
01-09-2017,110.74,,,,,,,,,,,,,,,,,,,,,,,
01-10-2017,73.83,,,,,,,,,,,,,,,,,,,,,,,
01-11-2017,0,,,,,,,,,,,,,,,,,,,,,,,
01-12-2017,0,,,,,,,,,,,,,,,,,,,,,,,
01-01-2018,0,,,,,,,,,,,,,,,,,,,,,,,
01-02-2018,0,,,,,,,,,,,,,,,,,,,,,,,
01-03-2018,5.27,,,,,,,,,,,,,,,,,,,,,,,
01-04-2018,10.55,,,,,,,,,,,,,,,,,,,,,,,
01-05-2018,21.09,,,,,,,,,,,,,,,,,,,,,,,
01-06-2018,73.83,,,,,,,,,,,,,,,,,,,,,,,
01-07-2018,242.58,,,,,,,,,,,,,,,,,,,,,,,
01-08-2018,216.21,,,,,,,,,,,,,,,,,,,,,,,
01-09-2018,79.1,,,,,,,,,,,,,,,,,,,,,,,
01-10-2018,15.82,,,,,,,,,,,,,,,,,,,,,,,
01-11-2018,0,,,,,,,,,,,,,,,,,,,,,,,
01-12-2018,10.55,,,,,,,,,,,,,,,,,,,,,,,
01-01-2019,5.27,,,,,,,,,,,,,,,,,,,,,,,
01-02-2019,21.09,,,,,,,,,,,,,,,,,,,,,,,
01-03-2019,0,,,,,,,,,,,,,,,,,,,,,,,
01-04-2019,10.55,,,,,,,,,,,,,,,,,,,,,,,
01-05-2019,15.82,,,,,,,,,,,,,,,,,,,,,,,
01-06-2019,58.01,,,,,,,,,,,,,,,,,,,,,,,
01-07-2019,311.13,,,,,,,,,,,,,,,,,,,,,,,
01-08-2019,152.93,,,,,,,,,,,,,,,,,,,,,,,
01-09-2019,348.05,,,,,,,,,,,,,,,,,,,,,,,
01-10-2019,26.37,,,,,,,,,,,,,,,,,,,,,,,
01-11-2019,0,,,,,,,,,,,,,,,,,,,,,,,
01-12-2019,15.82,,,,,,,,,,,,,,,,,,,,,,,
01-01-2020,10.55,,,,,,,,,,,,,,,,,,,,,,,
01-02-2020,26.37,,,,,,,,,,,,,,,,,,,,,,,
01-03-2020,47.46,,,,,,,,,,,,,,,,,,,,,,,
01-04-2020,10.55,,,,,,,,,,,,,,,,,,,,,,,
01-05-2020,58.01,,,,,,,,,,,,,,,,,,,,,,,
01-06-2020,242.58,,,,,,,,,,,,,,,,,,,,,,,
01-07-2020,326.95,,,,,,,,,,,,,,,,,,,,,,,
01-08-2020,163.48,,,,,,,,,,,,,,,,,,,,,,,
01-09-2020,232.03,,,,,,,,,,,,,,,,,,,,,,,
01-10-2020,52.73,,,,,,,,,,,,,,,,,,,,,,,
01-11-2020,0,,,,,,,,,,,,,,,,,,,,,,,
01-12-2020,0,,,,,,,,,,,,,,,,,,,,,,,
01-01-2021,0,,,,,,,,,,,,,,,,,,,,,,,
01-02-2021,0,,,,,,,,,,,,,,,,,,,,,,,
01-03-2021,0,,,,,,,,,,,,,,,,,,,,,,,
01-04-2021,3.45,,,,,,,,,,,,,,,,,,,,,,,
01-05-2021,212.47,,,,,,,,,,,,,,,,,,,,,,,
01-06-2021,332.83,,,,,,,,,,,,,,,,,,,,,,,
01-07-2021,282.71,,,,,,,,,,,,,,,,,,,,,,,
01-08-2021,262.98,,,,,,,,,,,,,,,,,,,,,,,
01-09-2021,168.29,,,,,,,,,,,,,,,,,,,,,,,
01-10-2021,115.45,,,,,,,,,,,,,,,,,,,,,,,
01-11-2021,4.76,,,,,,,,,,,,,,,,,,,,,,,
01-12-2021,12.28,,,,,,,,,,,,,,,,,,,,,,,
01-01-2022,11.29,,,,,,,,,,,,,,,,,,,,,,,
01-02-2022,39,,,,,,,,,,,,,,,,,,,,,,,
01-03-2022,0.08,,,,,,,,,,,,,,,,,,,,,,,
01-04-2022,2.06,,,,,,,,,,,,,,,,,,,,,,,
01-05-2022,54.43,,,,,,,,,,,,,,,,,,,,,,,
01-06-2022,130.49,,,,,,,,,,,,,,,,,,,,,,,
01-07-2022,104.92,,,,,,,,,,,,,,,,,,,,,,,
01-08-2022,186.68,,,,,,,,,,,,,,,,,,,,,,,
01-09-2022,135.29,,,,,,,,,,,,,,,,,,,,,,,
01-10-2022,76.72,,,,,,,,,,,,,,,,,,,,,,,
01-11-2022,0,,,,,,,,,,,,,,,,,,,,,,,
01-12-2022,0.03,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
